1658340013,47.423172,18.672569,13475,369,291
1658339979,47.402252,18.749336,12275,361,291
1658339967,47.394695,18.776974,11825,358,291
1658339955,47.387199,18.804157,11375,354,292
1658339943,47.37989,18.830566,11050,346,292
1658339931,47.372543,18.85714,10800,335,292
1658339919,47.365646,18.881977,10550,322,292
1658339916,47.364017,18.887753,10475,319,292
1658339913,47.362293,18.89395,10400,316,292
1658339910,47.36055,18.900261,10350,314,291
1658339907,47.35899,18.906063,10275,310,291
1658339904,47.3573,18.912209,10200,308,291
1658339901,47.355927,18.917427,10100,304,291
1658339898,47.354332,18.923388,10025,302,290
1658339895,47.352859,18.929169,9925,300,288
1658339892,47.351395,18.93528,9850,298,285
1658339889,47.350422,18.941063,9750,297,279
1658339886,47.34977,18.947262,9650,296,275
1658339883,47.349491,18.952543,9550,296,271
1658339880,47.349537,18.959164,9400,295,264
1658339877,47.349976,18.96508,9300,295,259
1658339874,47.350708,18.970505,9175,295,255
1658339871,47.352097,18.977333,9025,296,248
1658339868,47.353409,18.98204,8900,296,243
1658339865,47.355331,18.987602,8775,295,238
1658339862,47.357639,18.992968,8650,295,233
1658339859,47.360058,18.997616,8500,294,228
1658339856,47.363411,19.002827,8375,294,222
1658339852,47.367367,19.007755,8175,293,217
1658339849,47.370255,19.010742,8050,293,210
1658339839,47.382431,19.0196,7625,289,203
1658339827,47.397255,19.028954,7075,286,202
1658339815,47.41214,19.038071,6475,285,202
1658339803,47.426559,19.046928,5850,285,203
1658339800,47.430214,19.049236,5725,284,203
1658339797,47.433472,19.051392,5575,283,204
1658339794,47.437336,19.053955,5425,283,205
1658339791,47.440872,19.056419,5300,282,205
1658339788,47.444412,19.058956,5150,281,206
1658339785,47.448181,19.061771,5000,281,208
1658339782,47.451233,19.064163,4875,280,209
1658339779,47.454575,19.066978,4725,279,210
1658339776,47.457867,19.069872,4600,279,212
1658339773,47.461494,19.073322,4450,278,214
1658339770,47.464462,19.076385,4275,278,216
1658339767,47.467781,19.080082,4125,277,219
1658339764,47.471134,19.084167,3950,277,221
1658339761,47.473461,19.087337,3800,277,224
1658339757,47.478115,19.09445,3550,277,229
1658339754,47.479607,19.097126,3475,275,233
1658339751,47.482353,19.10276,3375,271,239
1658339748,47.484352,19.107548,3275,269,242
1658339745,47.486115,19.112503,3175,265,248
1658339741,47.487488,19.117378,3100,261,251
1658339738,47.488586,19.122528,3050,257,256
1658339735,47.48938,19.127268,3000,249,263
1658339733,47.489822,19.132622,2950,242,271
1658339729,47.48996,19.137909,2900,239,275
1658339728,47.489895,19.139662,2875,239,275
1658339725,47.489456,19.14505,2825,233,281
1658339721,47.488682,19.149874,2800,222,295
1658339720,47.488262,19.151634,2800,222,295
1658339718,47.487331,19.155087,2775,218,297
1658339715,47.48584,19.159401,2725,214,302
1658339709,47.482224,19.166542,2600,206,311
1658339703,47.478745,19.17231,2475,199,311
1658339697,47.474949,19.178749,2350,194,311
1658339690,47.470917,19.185425,2225,186,311
1658339684,47.467735,19.19058,2100,179,312
1658339678,47.464371,19.195999,1975,173,312
1658339672,47.46117,19.201143,1850,167,313
1658339665,47.457138,19.207397,1700,161,312
1658339659,47.454235,19.212059,1425,159,312
1658339653,47.45105,19.217148,1150,162,312
1658339647,47.448166,19.221748,850,164,312
1658339640,47.444599,19.227482,525,167,312
1658339634,47.441387,19.232624,325,162,312
1658339628,47.438461,19.237404,375,142,312
1658339621,47.435894,19.241568,350,117,312
1658339615,47.433826,19.244854,0,90,312
1658339609,47.432373,19.247206,0,60,312
1658339603,47.431423,19.248734,0,28,312
1658339597,47.43108,19.2493,0,8,312
1658339589,47.430946,19.249525,0,0,312
1658339544,47.430748,19.249754,0,4,284
1658339537,47.430668,19.249966,0,6,244
1658339531,47.430714,19.250212,0,8,225
1658339525,47.430889,19.250477,0,12,222
1658339519,47.431126,19.250793,0,11,222
1658339510,47.431412,19.251181,0,7,222
1658339502,47.431572,19.251394,0,4,222
1658339386,47.431747,19.251621,0,6,222
1658339379,47.431911,19.25185,0,7,222
1658339369,47.432087,19.252079,0,4,222
1658339361,47.43224,19.252291,0,11,222
1658339355,47.432499,19.25263,0,17,222
1658339349,47.432865,19.253145,0,21,222
1658339343,47.433308,19.253735,0,21,222
1658339337,47.433735,19.254295,0,18,222
1658339331,47.434135,19.254827,0,17,222
1658339325,47.434456,19.255274,0,15,222
1658339322,47.434628,19.255497,0,15,222
1658339319,47.434776,19.255705,0,14,222
1658339315,47.434971,19.25596,0,13,222
1658339311,47.435143,19.256184,0,12,227
1658339307,47.435287,19.256392,0,11,241
1658339303,47.435406,19.25663,0,10,267
1658339300,47.43544,19.256836,0,10,286
1658339297,47.435429,19.257042,0,10,306
1658339293,47.435322,19.257273,0,12,312
1658339289,47.435165,19.257505,0,12,312
1658339286,47.435051,19.257711,0,11,306
1658339281,47.434914,19.257942,0,10,298
1658339278,47.434834,19.258175,0,10,295
1658339274,47.434776,19.258415,0,9,306
1658339268,47.434658,19.258646,0,7,312
1658339263,47.434525,19.258862,0,9,312
1658339255,47.434322,19.259192,0,7,295
1658339248,47.434204,19.25942,0,6,264
1658339091,47.434147,19.259651,0,3,225
1658339078,47.434067,19.259438,0,3,236
1658339064,47.433983,19.259174,0,3,244
1658339051,47.433914,19.258963,0,3,244
1658339038,47.433838,19.258759,0,3,241
1658339022,47.433693,19.258558,0,2,225
1658338851,47.433517,19.258347,0,0,222
