1660075986,47.129345,19.234596,14175,350,209
1660075953,47.175385,19.273659,12475,339,209
1660075941,47.191635,19.287392,11775,337,210
1660075929,47.207153,19.300644,11175,332,210
1660075917,47.223335,19.314318,10850,319,209
1660075905,47.238373,19.326736,10575,301,209
1660075893,47.252518,19.338547,10100,289,209
1660075881,47.266479,19.350288,9400,288,210
1660075868,47.281387,19.362911,8575,288,209
1660075856,47.295399,19.374743,7925,284,209
1660075844,47.308525,19.385939,7350,274,210
1660075841,47.312347,19.389221,7225,271,210
1660075838,47.31514,19.391624,7175,265,210
1660075835,47.318439,19.394461,7100,259,210
1660075832,47.321747,19.397348,7025,253,210
1660075829,47.324631,19.399883,6950,249,211
1660075826,47.327427,19.402418,6825,245,211
1660075823,47.330219,19.404884,6675,243,210
1660075820,47.333313,19.407555,6500,243,207
1660075817,47.336472,19.409889,6325,243,202
1660075814,47.33963,19.411743,6125,243,198
1660075811,47.342834,19.413254,5925,243,193
1660075808,47.345905,19.41432,5750,243,188
1660075805,47.349213,19.415026,5550,243,183
1660075802,47.352631,19.415314,5375,244,178
1660075799,47.355961,19.415165,5175,242,173
1660075796,47.359592,19.414532,5000,242,169
1660075793,47.362667,19.413687,4800,242,165
1660075790,47.366112,19.412279,4600,241,160
1660075787,47.36937,19.410519,4450,240,153
1660075784,47.372269,19.408379,4325,235,148
1660075781,47.374924,19.405975,4225,231,143
1660075778,47.377796,19.402842,4150,228,139
1660075775,47.37973,19.400276,4075,223,134
1660075772,47.381973,19.396912,3975,219,130
1660075769,47.384171,19.392929,3875,216,126
1660075766,47.385635,19.389977,3775,214,122
1660075760,47.388931,19.38208,3550,210,120
1660075754,47.391808,19.374813,3300,208,120
1660075748,47.3946,19.36784,3050,204,120
1660075745,47.396439,19.363266,2925,204,120
1660075742,47.397675,19.360165,2800,202,120
1660075739,47.399002,19.356812,2675,201,120
1660075736,47.400467,19.353104,2575,198,120
1660075733,47.401794,19.349739,2450,196,119
1660075727,47.404541,19.342667,2250,193,119
1660075721,47.406967,19.336212,2125,184,116
1660075718,47.408157,19.332642,2050,180,113
1660075715,47.409119,19.329346,2000,175,111
1660075712,47.410126,19.325706,1950,170,110
1660075709,47.41095,19.322479,1925,164,110
1660075706,47.411774,19.319321,1875,159,111
1660075703,47.41246,19.316643,1800,156,113
1660075700,47.41333,19.313622,1725,153,115
1660075697,47.414291,19.310738,1650,152,118
1660075694,47.415268,19.308189,1525,150,121
1660075691,47.416527,19.305233,1400,152,123
1660075688,47.417679,19.302635,1250,153,126
1660075682,47.42025,19.297909,925,159,132
1660075676,47.423275,19.293049,650,162,133
1660075668,47.427513,19.286428,325,164,132
1660075661,47.430634,19.281429,225,143,132
1660075656,47.433289,19.277161,225,133,132
1660075650,47.435715,19.273315,250,110,132
1660075639,47.438591,19.268612,0,67,132
1660075639,47.438812,19.268276,0,62,132
1660075637,47.439205,19.267633,0,53,132
1660075636,47.439362,19.267378,0,48,132
1660075634,47.439522,19.267115,0,43,129
1660075634,47.439651,19.266903,0,38,129
1660075632,47.439896,19.266499,0,30,132
1660075630,47.440075,19.266209,0,26,132
1660075628,47.440247,19.265953,0,24,132
1660075626,47.440395,19.265705,0,22,129
1660075624,47.440536,19.265442,0,21,118
1660075621,47.440628,19.265142,0,20,106
1660075620,47.440674,19.264931,0,19,98
1660075618,47.440689,19.264668,0,18,87
1660075616,47.440674,19.264385,0,17,78
1660075614,47.440639,19.264156,0,16,73
1660075612,47.440594,19.263927,0,15,67
1660075610,47.440544,19.26372,0,14,61
1660075606,47.440453,19.263479,0,13,56
1660075603,47.440327,19.263205,0,10,47
1660075596,47.440144,19.26293,0,7,45
1660075587,47.440014,19.26273,0,2,45
1660075571,47.439873,19.26252,0,7,42
1660075565,47.439709,19.262308,0,11,28
1660075562,47.439503,19.262175,0,11,5
1660075558,47.439297,19.262157,0,12,345
1660075554,47.439091,19.26226,0,13,317
1660075549,47.438873,19.262571,0,15,312
1660075543,47.438602,19.263012,0,15,312
1660075540,47.438465,19.263241,0,14,312
1660075537,47.438335,19.263445,0,12,312
1660075533,47.438198,19.263681,0,10,312
1660075528,47.438038,19.263926,0,10,317
1660075522,47.437866,19.264149,0,10,340
1660075517,47.437649,19.264235,0,9,16
1660075511,47.43742,19.26408,0,8,39
1660075505,47.43726,19.263874,0,8,36
1660075498,47.437046,19.263645,0,8,19
1660075492,47.436825,19.263548,0,9,351
1660075486,47.436581,19.263645,0,10,317
1660075480,47.436344,19.263994,0,13,312
1660075474,47.436089,19.264421,0,13,312
1660075468,47.435822,19.264843,0,13,312
1660075462,47.435577,19.26523,0,12,312
1660075456,47.435383,19.265556,0,10,312
1660075450,47.435207,19.265846,0,9,312
1660075444,47.435043,19.266094,0,8,312
1660075438,47.434914,19.266304,0,7,312
1660075428,47.434715,19.26664,0,6,312
1660075420,47.434578,19.266869,0,6,312
1660075412,47.434433,19.267084,0,5,315
1660075390,47.434288,19.267326,0,0,317
1660075269,47.434135,19.266775,0,1,317
1660075231,47.434357,19.267168,0,1,300
1660075210,47.434277,19.266956,0,2,247
1660075184,47.434101,19.266741,0,2,219
1660075113,47.433964,19.266535,0,0,222
