1580888063,47.462082,19.198471,2650,159,314
1580888052,47.456223,19.207397,2450,138,312
1580888040,47.451324,19.215706,1900,137,309
1580888033,47.448853,19.219963,1550,140,310
1580888022,47.443527,19.229033,850,149,312
1580888015,47.44075,19.233627,650,145,312
1580888004,47.435894,19.241568,600,94,312
1580887990,47.432281,19.247343,0,45,315
1580887983,47.431564,19.248505,0,19,315
1580887977,47.431194,19.249094,0,31,315
1580887971,47.430992,19.249403,0,29,315
1580887965,47.430759,19.249773,0,28,289
1580887959,47.430759,19.250265,0,31,233
1580887952,47.43108,19.250742,0,28,222
1580887946,47.431286,19.251017,0,20,222
1580887903,47.43148,19.251274,0,2,222
1580887886,47.431675,19.251532,0,11,222
1580887875,47.431866,19.25178,0,19,225
1580887863,47.432259,19.252321,0,27,222
1580887854,47.432552,19.252695,0,24,222
1580887848,47.432785,19.253008,0,22,222
1580887841,47.432961,19.253241,0,20,225
1580887835,47.433117,19.253471,0,22,225
1580887828,47.433331,19.253786,0,19,247
1580887822,47.433403,19.254032,0,18,272
1580887812,47.433346,19.25445,0,18,309
1580887806,47.433231,19.254656,0,18,315
1580887800,47.433105,19.254879,0,18,309
1580887794,47.432972,19.255089,0,21,286
1580887788,47.432926,19.255405,0,22,255
1580887782,47.433018,19.255741,0,24,227
1580887776,47.433216,19.256041,0,24,225
1580887769,47.433472,19.256374,0,23,222
1580887762,47.433647,19.25662,0,22,222
1580887754,47.433861,19.256887,0,17,225
1580887560,47.434021,19.257093,0,2,225
1580887536,47.434032,19.256887,0,2,267
1580887514,47.434204,19.256674,0,9,315
1580887434,47.43433,19.256458,0,0,312
