1634506888,47.312065,19.471859,3425,183,312
1634506886,47.311203,19.473198,3450,184,312
1634506880,47.307781,19.478901,3525,184,308
1634506879,47.306992,19.480408,3550,184,306
1634506878,47.306488,19.481369,3575,184,304
1634506877,47.306244,19.48193,3575,184,302
1634506876,47.305546,19.483479,3600,184,300
1634506875,47.305313,19.484041,3600,184,298
1634506874,47.304893,19.485098,3600,185,295
1634506871,47.303825,19.488478,3650,186,286
1634506870,47.303406,19.490309,3675,187,283
1634506867,47.302872,19.494415,3725,188,273
1634506865,47.302799,19.495872,3725,190,267
1634506859,47.303543,19.503832,3850,193,252
1634506856,47.30452,19.507668,3900,196,242
1634506850,47.307407,19.514536,4000,201,231
1634506847,47.309143,19.517487,4050,204,225
1634506821,47.327518,19.543903,4575,209,225
1634506818,47.329468,19.546875,4625,210,225
1634506815,47.331482,19.549896,4650,211,226
1634506809,47.335602,19.556076,4750,214,222
1634506806,47.337891,19.55896,4825,216,216
1634506803,47.339996,19.561157,4875,217,210
1634506800,47.343109,19.563698,4950,219,204
1634506797,47.345955,19.565453,5000,221,198
1634506791,47.351028,19.567337,5050,225,188
1634506788,47.35466,19.567848,5100,229,179
1634506785,47.358307,19.567612,5150,230,172
1634506782,47.361408,19.566792,5175,234,165
1634506764,47.377533,19.552299,5325,245,136
1634506752,47.388035,19.537565,5425,251,136
1634506740,47.397766,19.523872,5550,258,136
1634506728,47.408287,19.509113,5675,263,136
1634506715,47.419739,19.493055,5800,270,136
1634506704,47.429794,19.47876,5925,276,136
1634506691,47.441803,19.461647,6100,282,135
1634506680,47.45256,19.446281,6350,283,136
1634506668,47.464149,19.430025,6625,285,136
1634506655,47.476227,19.412842,6900,287,135
1634506644,47.486618,19.397873,7150,288,135
1634506631,47.499249,19.379812,7450,289,136
1634506619,47.510609,19.363686,7725,291,136
1634506608,47.521549,19.348192,7975,292,136
1634506595,47.53418,19.330307,8250,294,136
1634506583,47.546219,19.313347,8525,296,136
1634506572,47.557114,19.297829,8800,297,135
1634506559,47.569977,19.279358,9100,299,135
1634506547,47.581879,19.262342,9375,299,136
1634506532,47.59687,19.241005,9700,303,135
1634506521,47.608368,19.224525,9825,311,135
1634506508,47.622009,19.204876,9925,321,135
1634506493,47.638092,19.181648,10050,333,135
1634506482,47.650684,19.163536,10275,338,135
1634506469,47.665302,19.142408,10675,340,135
1634506458,47.677643,19.124657,11000,342,135
1634506439,47.699478,19.093483,11575,345,135
1634506427,47.712936,19.07412,11950,346,135
1634506394,47.751526,19.019119,12975,350,136
1634506362,47.788944,18.965361,13975,355,135
