1664857803,47.71051,18.89518,13850,311,321
1664857772,47.675858,18.93631,12350,306,321
1664857761,47.662647,18.951979,11775,304,321
1664857748,47.649334,18.967684,11175,264,321
1664857736,47.636395,18.982967,10750,296,321
1664857724,47.623638,18.997967,10525,282,321
1664857712,47.611725,19.011978,10275,268,321
1664857700,47.600174,19.025574,9850,226,321
1664857688,47.589142,19.038532,9325,255,321
1664857676,47.577736,19.051842,8775,248,321
1664857664,47.56731,19.064096,8275,240,321
1664857651,47.555531,19.078321,7500,239,319
1664857639,47.545757,19.090435,6825,240,320
1664857627,47.535561,19.102901,6075,242,320
1664857614,47.52383,19.117056,5175,246,321
1664857608,47.518341,19.123421,4750,248,321
1664857602,47.51289,19.129873,4425,247,321
1664857596,47.507446,19.136261,4150,243,321
1664857593,47.504929,19.139214,4000,240,321
1664857590,47.502594,19.14196,3875,238,322
1664857587,47.499855,19.145084,3775,235,321
1664857583,47.496506,19.148964,3650,227,321
1664857580,47.494083,19.151846,3575,223,321
1664857577,47.491661,19.154734,3500,190,321
1664857575,47.489868,19.15686,3450,216,320
1664857572,47.487797,19.159452,3375,211,318
1664857569,47.485657,19.16234,3300,206,315
1664857563,47.481655,19.168396,3175,193,313
1664857557,47.477875,19.174232,3075,184,313
1664857550,47.473938,19.180344,2875,174,313
1664857544,47.470825,19.185219,2700,169,313
1664857538,47.467529,19.190437,2500,164,312
1664857532,47.464569,19.195158,2300,159,312
1664857526,47.461578,19.20005,2100,156,312
1664857520,47.458656,19.204735,1850,154,311
1664857513,47.45549,19.209948,1550,152,312
1664857507,47.452789,19.214333,1275,154,312
1664857501,47.449718,19.219173,1000,152,313
1664857493,47.446041,19.224947,700,151,312
1664857487,47.443203,19.229595,475,153,312
1664857481,47.440456,19.234102,275,149,311
1664857475,47.437683,19.238571,325,130,312
1664857469,47.435165,19.242691,300,108,312
1664857462,47.433228,19.245811,0,78,312
1664857456,47.431946,19.247889,0,49,312
1664857454,47.431656,19.248381,0,38,312
1664857452,47.431423,19.248751,0,33,312
1664857451,47.431297,19.248957,0,22,312
1664857449,47.431171,19.249163,0,13,312
1664857442,47.431015,19.24942,0,2,312
1664857422,47.430817,19.249632,0,7,272
1664857418,47.430794,19.249849,0,10,255
1664857415,47.430828,19.250072,0,10,247
1664857411,47.430889,19.250319,0,11,236
1664857408,47.430965,19.250519,0,11,227
1664857403,47.431137,19.250776,0,11,225
1664857397,47.4314,19.251146,0,15,222
1664857391,47.431732,19.2516,0,15,222
1664857385,47.43203,19.251995,0,13,222
1664857379,47.432285,19.252342,0,11,222
1664857373,47.432484,19.252607,0,8,222
1664857366,47.432655,19.252836,0,5,222
1664857307,47.432819,19.253042,0,5,222
1664857300,47.432972,19.253258,0,7,222
1664857294,47.433128,19.253471,0,8,222
1664857288,47.433323,19.253729,0,11,222
1664857282,47.433563,19.254051,0,15,222
1664857276,47.433891,19.25449,0,15,222
1664857270,47.434193,19.254896,0,14,222
1664857264,47.434448,19.255247,0,12,222
1664857258,47.434715,19.2556,0,14,222
1664857252,47.435051,19.256046,0,19,222
1664857246,47.435497,19.256639,0,22,222
1664857240,47.43594,19.257236,0,21,222
1664857233,47.436378,19.257832,0,20,222
1664857228,47.436775,19.258364,0,18,222
1664857222,47.437138,19.258858,0,17,222
1664857215,47.4375,19.259333,0,16,222
1664857210,47.437798,19.259737,0,15,225
1664857203,47.438091,19.260143,0,13,222
1664857198,47.438335,19.260477,0,12,222
1664857194,47.438507,19.260698,0,11,222
1664857189,47.438686,19.260952,0,10,225
1664857184,47.438862,19.261179,0,10,225
1664857179,47.439022,19.261402,0,9,241
1664857175,47.439125,19.261608,0,9,264
1664857171,47.439175,19.261814,0,9,286
1664857168,47.439163,19.262026,0,9,303
1664857162,47.439034,19.262312,0,8,312
1664857156,47.438862,19.262608,0,10,312
1664857150,47.438641,19.262941,0,14,312
1664857144,47.438358,19.263399,0,15,312
1664857137,47.43808,19.263857,0,15,312
1664857132,47.437813,19.26428,0,15,312
1664857125,47.4375,19.264784,0,15,312
1664857119,47.437241,19.265213,0,15,312
1664857113,47.436951,19.265688,0,15,312
1664857105,47.436543,19.26634,0,15,312
1664857098,47.43623,19.266861,0,13,312
1664857092,47.435997,19.26722,0,13,312
1664857084,47.435673,19.267748,0,13,312
1664857078,47.435413,19.268154,0,13,312
1664857073,47.435246,19.26844,0,12,312
1664857067,47.435032,19.268787,0,10,312
1664857061,47.434834,19.26911,0,8,312
1664857055,47.434692,19.269316,0,8,312
1664857049,47.434555,19.269562,0,8,312
1664857043,47.43441,19.269796,0,8,312
1664857037,47.434261,19.270037,0,8,312
1664857032,47.434124,19.270248,0,8,312
1664857027,47.433998,19.270449,0,8,315
1664857022,47.433872,19.270655,0,8,326
1664857015,47.433655,19.270878,0,8,357
1664857009,47.433437,19.270929,0,8,30
1664856999,47.433205,19.270723,0,5,67
1664856993,47.433136,19.270477,0,9,67
1664856990,47.433075,19.270266,0,8,67
1664856985,47.432991,19.27002,0,7,81
1664856980,47.432945,19.269814,0,8,101
1664856976,47.432949,19.269596,0,7,120
1664856969,47.433048,19.269333,0,8,132
1664856962,47.433243,19.269007,0,9,132
1664856956,47.433426,19.268717,0,12,132
1664856950,47.433655,19.268354,0,11,132
1664856943,47.433857,19.26803,0,9,132
1664856938,47.433998,19.267805,0,8,132
1664856932,47.434147,19.267555,0,7,132
1664856925,47.434273,19.267342,0,5,132
1664856695,47.434273,19.267136,0,1,157
1664856674,47.434181,19.26693,0,2,205
1664856655,47.434067,19.26671,0,2,222
1664856566,47.433903,19.266499,0,0,222
